Time (h),Temperature1 (degC), Temperature2 (degC), Temperature3 (degC), Temperature4 (degC), Temperature5 (degC), Temperature6 (degC), Temperature7 (degC), Temperature8 (degC), Temperature9 (degC), Temperature10 (degC), Temperature11 (degC), Temperature12 (degC), Temperature13 (degC), 
0,7.999999995167798,7.999999995221799,7.9999984261895065,7.999999857353316,7.999999596823216,7.9999534021835075,7.9999999165900135,7.999999954946077,7.999999636636119,7.999999978433493,7.999999989443495,7.999999994640575,7.999999997439545
1,8.038339385352174,8.014021456274179,8.103417612504472,8.064062226165788,8.106437481532282,10.320662636265808,8.011558994602865,8.011117116561195,8.15483345326777,8.147043408115735,8.228175378239143,8.03312890465628,8.03580366574937
2,8.288388302065187,8.10209282943282,8.491345402058926,8.337199184095255,8.535227955334904,11.440634926815164,8.073905820724917,8.071205259850387,8.716306833928343,8.696129334528564,8.88199883143966,8.203656741608654,8.260297141820502
3,8.948893697784854,8.383260140861012,9.192097286479225,8.760620084793686,9.190845420590676,12.707266177941676,8.249182582242554,8.232523589829555,9.643084009689801,9.497783358171375,9.74834765010013,8.605554615308506,8.8177740040054
4,9.663488346519273,8.777634429487762,9.805099464223474,9.151695606444491,9.754416146655615,13.520799532532976,8.49117382018727,8.45578884737779,10.293839859641366,10.161623501687359,10.424691232470536,9.061790148512216,9.42633288225818
5,10.306303780127223,9.149597057630444,10.374728651750331,9.523725812580835,10.279039928512873,14.259958875460029,8.724766222824599,8.676412105986628,10.886886663279427,10.775148386390413,11.04378477387678,9.484743089471408,9.976938692606268
6,10.754207227142672,9.460702218049676,10.826581186623457,9.844039651024218,10.697905709898237,14.797160223460764,8.93555211146031,8.889861181080903,11.323228147118925,11.25204532059496,11.50741939591262,9.817319224806909,10.370176557727746
7,11.202110674158178,9.771807378468964,11.278433721496583,10.1643534894676,11.116771491283657,15.334361571461557,9.146338000096023,9.10331025617512,11.759569630958367,11.728942254799506,11.971054017948518,10.14989536014241,10.763414422849223
8,11.650014121173683,10.082912538888195,11.730286256369766,10.484667327910984,11.535637272669021,15.871562919462349,9.357123888731735,9.316759331269395,12.195911114797866,12.205839189004053,12.434688639984415,10.48247149547791,11.1566522879707
9,11.909614467701317,10.297434694464357,12.02191452789566,10.723502717510144,11.824144677915513,16.197914087819754,9.5280869536017,9.495007265368656,12.486131191748427,12.514158408596757,12.74517255156411,10.708888473398076,11.392190362098063
10,12.105948241715623,10.479506637252484,12.259710228692938,10.934962762896987,12.068853932014406,16.45342325652183,9.685670241075854,9.661428227243107,12.72725701289147,12.765838442865288,13.004200483377929,10.899637817523683,11.574744044378349
11,12.30228201572993,10.661578580040612,12.49750592949016,11.146422808283887,12.3135631861133,16.708932425223907,9.843253528549951,9.827849189117615,12.968382834034458,13.017518477133933,13.26322841519169,11.09038716164929,11.757297726658635
12,12.498615789744179,10.843650522828739,12.735301630287381,11.357882853670787,12.55827244021225,16.964441593925983,10.000836816024105,9.994270150992065,13.209508655177558,13.269198511402521,13.522256347005566,11.281136505774896,11.939851408938921
13,12.694949563758485,11.025722465616866,12.973097331084603,11.569342899057688,12.802981694311143,17.219950762628002,10.158420103498258,10.160691112866516,13.450634476320602,13.52087854567111,13.781284278819385,11.471885849900502,12.122405091219207
14,12.89128333777279,11.207794408404993,13.210893031881824,11.780802944444588,13.047690948410093,17.47545993133008,10.316003390972355,10.327112074740967,13.691760297463645,13.772558579939698,14.040312210633147,11.662635194026109,12.304958773499493
15,13.08761711178704,11.389866351193177,13.448688732679045,11.992262989831488,13.292400202509043,17.730969100032098,10.473586678446509,10.493533036615474,13.932886118606689,14.024238614208343,14.299340142447022,11.853384538151715,12.487512455779779
16,13.225330008790934,11.526976926818975,13.625678049202804,12.1615761600454,13.477377717244394,17.915322404947915,10.602780267983576,10.630989455742963,14.119711165247793,14.21006719046818,14.492478494118075,11.996756693757959,12.617839279736017
17,13.33877737851509,11.645476193009472,13.777497169516437,12.31344305170768,13.63762987431005,18.070221449847907,10.720222225254304,10.756456291329414,14.284058947948381,14.368637212571002,14.658342511355045,12.120517534776582,12.726547316665744
18,13.452224748239246,11.763975459199912,13.92931628983007,12.465309943369903,13.797882031375707,18.225120494747955,10.837664182525032,10.881923126915865,14.44840673064897,14.527207234673767,14.824206528592015,12.244278375795204,12.835255353595471
19,13.565672117963402,11.88247472539041,14.081135410143645,12.617176835032183,13.958134188441363,18.38001953964789,10.95510613979576,11.007389962502373,14.612754513349557,14.68577725677659,14.990070545828928,12.368039216813884,12.943963390525255
20,13.679119487687558,12.00097399158085,14.232954530457278,12.769043726694406,14.118386345507076,18.53491858454788,11.072548097066488,11.132856798088824,14.777102296050145,14.844347278879411,15.155934563065955,12.491800057832506,13.052671427454982
21,13.79256685741177,12.119473257771347,14.384773650770853,12.920910618356686,14.27863850257279,18.689817629447873,11.189990054337215,11.258323633675275,14.941450078750734,15.002917300982176,15.321798580302868,12.615560898851129,13.161379464384652
22,13.906014227135927,12.237972523961844,14.536592771084486,13.07277751001891,14.438890659638446,18.84471667434792,11.307432011607943,11.383790469261669,15.105797861451322,15.161487323084998,15.487662597539838,12.739321739869752,13.270087501314435
23,13.989844425378578,12.32743184436805,14.645244264665962,13.186561392382714,14.55281043649228,18.94967539907873,11.398182422305297,11.480493070511784,15.224058181857231,15.27168523165193,15.598395035268823,12.828177193069848,13.350675117867695
24,14.058819860345693,12.402325914327264,14.73224464019006,13.281244393073905,14.643491784231855,19.02958609940663,11.475545443661588,11.562768706913687,15.319202913970685,15.35762166419778,15.681475724987138,12.899525529717323,13.417158680353452
